simulation,total_profit,total_losses,net_value,defaults,increases_granted,customer_id,risk_category
20,120.0,0.0,120.0,0,3,1398,Prime
21,80.0,0.0,80.0,0,2,1398,Prime
22,120.0,0.0,120.0,0,3,1398,Prime
23,40.0,0.0,40.0,0,1,1398,Prime
24,40.0,0.0,40.0,0,1,1398,Prime
25,120.0,0.0,120.0,0,3,1398,Prime
26,40.0,0.0,40.0,0,1,1398,Prime
27,80.0,0.0,80.0,0,2,1398,Prime
28,80.0,0.0,80.0,0,2,1398,Prime
29,80.0,0.0,80.0,0,2,1398,Prime
30,80.0,0.0,80.0,0,2,1398,Prime
31,120.0,1291.0,-1171.0,1,4,1398,Prime
32,120.0,0.0,120.0,0,3,1398,Prime
33,160.0,0.0,160.0,0,4,1398,Prime
34,80.0,1291.0,-1211.0,1,3,1398,Prime
35,120.0,0.0,120.0,0,3,1398,Prime
36,80.0,1291.0,-1211.0,1,3,1398,Prime
37,80.0,0.0,80.0,0,2,1398,Prime
38,160.0,0.0,160.0,0,4,1398,Prime
39,160.0,0.0,160.0,0,4,1398,Prime
40,80.0,0.0,80.0,0,2,1398,Prime
41,80.0,0.0,80.0,0,2,1398,Prime
42,120.0,0.0,120.0,0,3,1398,Prime
43,80.0,0.0,80.0,0,2,1398,Prime
44,120.0,0.0,120.0,0,3,1398,Prime
45,80.0,0.0,80.0,0,2,1398,Prime
46,40.0,0.0,40.0,0,1,1398,Prime
47,80.0,0.0,80.0,0,2,1398,Prime
48,40.0,0.0,40.0,0,1,1398,Prime
49,80.0,0.0,80.0,0,2,1398,Prime
50,80.0,0.0,80.0,0,2,1398,Prime
51,80.0,0.0,80.0,0,2,1398,Prime
52,160.0,0.0,160.0,0,4,1398,Prime
53,40.0,0.0,40.0,0,1,1398,Prime
54,40.0,0.0,40.0,0,1,1398,Prime
55,80.0,0.0,80.0,0,2,1398,Prime
56,40.0,0.0,40.0,0,1,1398,Prime
57,120.0,0.0,120.0,0,3,1398,Prime
58,40.0,0.0,40.0,0,1,1398,Prime
59,80.0,0.0,80.0,0,2,1398,Prime
60,120.0,0.0,120.0,0,3,1398,Prime
61,80.0,0.0,80.0,0,2,1398,Prime
62,80.0,0.0,80.0,0,2,1398,Prime
63,80.0,0.0,80.0,0,2,1398,Prime
64,160.0,0.0,160.0,0,4,1398,Prime
65,120.0,0.0,120.0,0,3,1398,Prime
66,80.0,0.0,80.0,0,2,1398,Prime
67,120.0,0.0,120.0,0,3,1398,Prime
68,160.0,0.0,160.0,0,4,1398,Prime
69,120.0,0.0,120.0,0,3,1398,Prime
70,120.0,0.0,120.0,0,3,1398,Prime
71,80.0,0.0,80.0,0,2,1398,Prime
72,80.0,0.0,80.0,0,2,1398,Prime
73,0.0,0.0,0.0,0,0,1398,Prime
74,80.0,0.0,80.0,0,2,1398,Prime
75,80.0,0.0,80.0,0,2,1398,Prime
76,80.0,0.0,80.0,0,2,1398,Prime
77,0.0,0.0,0.0,0,0,1398,Prime
78,80.0,0.0,80.0,0,2,1398,Prime
79,0.0,2582.0,-2582.0,2,2,1398,Prime
80,120.0,0.0,120.0,0,3,1398,Prime
81,0.0,0.0,0.0,0,0,1398,Prime
82,80.0,0.0,80.0,0,2,1398,Prime
83,0.0,2582.0,-2582.0,2,2,1398,Prime
84,80.0,0.0,80.0,0,2,1398,Prime
85,40.0,0.0,40.0,0,1,1398,Prime
86,80.0,0.0,80.0,0,2,1398,Prime
87,80.0,0.0,80.0,0,2,1398,Prime
88,80.0,2582.0,-2502.0,2,4,1398,Prime
89,80.0,0.0,80.0,0,2,1398,Prime
90,40.0,0.0,40.0,0,1,1398,Prime
91,80.0,0.0,80.0,0,2,1398,Prime
92,80.0,1291.0,-1211.0,1,3,1398,Prime
93,80.0,0.0,80.0,0,2,1398,Prime
94,80.0,0.0,80.0,0,2,1398,Prime
95,160.0,0.0,160.0,0,4,1398,Prime
96,80.0,0.0,80.0,0,2,1398,Prime
97,40.0,0.0,40.0,0,1,1398,Prime
98,80.0,0.0,80.0,0,2,1398,Prime
99,80.0,0.0,80.0,0,2,1398,Prime
0,160.0,0.0,160.0,0,4,4492,Near-Prime
1,160.0,0.0,160.0,0,4,4492,Near-Prime
2,80.0,0.0,80.0,0,2,4492,Near-Prime
3,80.0,0.0,80.0,0,2,4492,Near-Prime
4,80.0,0.0,80.0,0,2,4492,Near-Prime
5,120.0,0.0,120.0,0,3,4492,Near-Prime
6,120.0,0.0,120.0,0,3,4492,Near-Prime
7,80.0,0.0,80.0,0,2,4492,Near-Prime
8,40.0,0.0,40.0,0,1,4492,Near-Prime
9,40.0,0.0,40.0,0,1,4492,Near-Prime
10,40.0,0.0,40.0,0,1,4492,Near-Prime
11,80.0,0.0,80.0,0,2,4492,Near-Prime
12,120.0,0.0,120.0,0,3,4492,Near-Prime
13,120.0,0.0,120.0,0,3,4492,Near-Prime
14,40.0,2967.0,-2927.0,2,3,4492,Near-Prime
15,80.0,1483.5,-1403.5,1,3,4492,Near-Prime
16,120.0,0.0,120.0,0,3,4492,Near-Prime
17,80.0,0.0,80.0,0,2,4492,Near-Prime
18,160.0,0.0,160.0,0,4,4492,Near-Prime
19,0.0,0.0,0.0,0,0,4492,Near-Prime
20,120.0,0.0,120.0,0,3,4492,Near-Prime
21,80.0,0.0,80.0,0,2,4492,Near-Prime
22,80.0,0.0,80.0,0,2,4492,Near-Prime
23,120.0,0.0,120.0,0,3,4492,Near-Prime
24,80.0,0.0,80.0,0,2,4492,Near-Prime
25,120.0,0.0,120.0,0,3,4492,Near-Prime
26,160.0,0.0,160.0,0,4,4492,Near-Prime
27,120.0,0.0,120.0,0,3,4492,Near-Prime
28,0.0,0.0,0.0,0,0,4492,Near-Prime
29,120.0,0.0,120.0,0,3,4492,Near-Prime
30,80.0,0.0,80.0,0,2,4492,Near-Prime
31,160.0,0.0,160.0,0,4,4492,Near-Prime
32,80.0,0.0,80.0,0,2,4492,Near-Prime
33,40.0,1483.5,-1443.5,1,2,4492,Near-Prime
34,40.0,0.0,40.0,0,1,4492,Near-Prime
35,40.0,0.0,40.0,0,1,4492,Near-Prime
36,120.0,0.0,120.0,0,3,4492,Near-Prime
37,120.0,0.0,120.0,0,3,4492,Near-Prime
38,120.0,0.0,120.0,0,3,4492,Near-Prime
39,40.0,0.0,40.0,0,1,4492,Near-Prime
40,40.0,0.0,40.0,0,1,4492,Near-Prime
41,40.0,0.0,40.0,0,1,4492,Near-Prime
42,0.0,1483.5,-1483.5,1,1,4492,Near-Prime
43,160.0,0.0,160.0,0,4,4492,Near-Prime
44,80.0,0.0,80.0,0,2,4492,Near-Prime
45,40.0,1483.5,-1443.5,1,2,4492,Near-Prime
46,80.0,0.0,80.0,0,2,4492,Near-Prime
47,40.0,0.0,40.0,0,1,4492,Near-Prime
48,40.0,0.0,40.0,0,1,4492,Near-Prime
49,80.0,1483.5,-1403.5,1,3,4492,Near-Prime
50,160.0,0.0,160.0,0,4,4492,Near-Prime
51,80.0,0.0,80.0,0,2,4492,Near-Prime
52,80.0,0.0,80.0,0,2,4492,Near-Prime
53,120.0,0.0,120.0,0,3,4492,Near-Prime
54,40.0,0.0,40.0,0,1,4492,Near-Prime
55,40.0,0.0,40.0,0,1,4492,Near-Prime
56,40.0,2967.0,-2927.0,2,3,4492,Near-Prime
57,80.0,0.0,80.0,0,2,4492,Near-Prime
58,80.0,0.0,80.0,0,2,4492,Near-Prime
59,120.0,0.0,120.0,0,3,4492,Near-Prime
60,160.0,0.0,160.0,0,4,4492,Near-Prime
61,0.0,0.0,0.0,0,0,4492,Near-Prime
62,80.0,1483.5,-1403.5,1,3,4492,Near-Prime
63,80.0,0.0,80.0,0,2,4492,Near-Prime
64,80.0,0.0,80.0,0,2,4492,Near-Prime
65,80.0,1483.5,-1403.5,1,3,4492,Near-Prime
66,120.0,0.0,120.0,0,3,4492,Near-Prime
67,0.0,0.0,0.0,0,0,4492,Near-Prime
68,120.0,0.0,120.0,0,3,4492,Near-Prime
69,80.0,0.0,80.0,0,2,4492,Near-Prime
70,80.0,0.0,80.0,0,2,4492,Near-Prime
71,40.0,0.0,40.0,0,1,4492,Near-Prime
72,80.0,0.0,80.0,0,2,4492,Near-Prime
73,80.0,0.0,80.0,0,2,4492,Near-Prime
74,40.0,0.0,40.0,0,1,4492,Near-Prime
75,120.0,0.0,120.0,0,3,4492,Near-Prime
76,80.0,0.0,80.0,0,2,4492,Near-Prime
77,80.0,1483.5,-1403.5,1,3,4492,Near-Prime
78,80.0,0.0,80.0,0,2,4492,Near-Prime
79,0.0,0.0,0.0,0,0,4492,Near-Prime
80,120.0,0.0,120.0,0,3,4492,Near-Prime
81,40.0,0.0,40.0,0,1,4492,Near-Prime
82,120.0,0.0,120.0,0,3,4492,Near-Prime
83,0.0,0.0,0.0,0,0,4492,Near-Prime
84,80.0,1483.5,-1403.5,1,3,4492,Near-Prime
85,120.0,0.0,120.0,0,3,4492,Near-Prime
86,120.0,0.0,120.0,0,3,4492,Near-Prime
87,40.0,0.0,40.0,0,1,4492,Near-Prime
88,80.0,0.0,80.0,0,2,4492,Near-Prime
89,120.0,0.0,120.0,0,3,4492,Near-Prime
90,120.0,0.0,120.0,0,3,4492,Near-Prime
91,80.0,0.0,80.0,0,2,4492,Near-Prime
92,120.0,0.0,120.0,0,3,4492,Near-Prime
93,120.0,1483.5,-1363.5,1,4,4492,Near-Prime
94,120.0,0.0,120.0,0,3,4492,Near-Prime
95,160.0,0.0,160.0,0,4,4492,Near-Prime
96,80.0,0.0,80.0,0,2,4492,Near-Prime
97,120.0,0.0,120.0,0,3,4492,Near-Prime
98,40.0,0.0,40.0,0,1,4492,Near-Prime
99,160.0,0.0,160.0,0,4,4492,Near-Prime
0,40.0,0.0,40.0,0,1,22177,Near-Prime
1,40.0,0.0,40.0,0,1,22177,Near-Prime
2,40.0,0.0,40.0,0,1,22177,Near-Prime
3,40.0,0.0,40.0,0,1,22177,Near-Prime
4,120.0,0.0,120.0,0,3,22177,Near-Prime
5,80.0,0.0,80.0,0,2,22177,Near-Prime
6,120.0,0.0,120.0,0,3,22177,Near-Prime
7,40.0,0.0,40.0,0,1,22177,Near-Prime
8,160.0,0.0,160.0,0,4,22177,Near-Prime
9,40.0,0.0,40.0,0,1,22177,Near-Prime
10,80.0,0.0,80.0,0,2,22177,Near-Prime
11,0.0,0.0,0.0,0,0,22177,Near-Prime
12,80.0,992.5,-912.5,1,3,22177,Near-Prime
13,80.0,0.0,80.0,0,2,22177,Near-Prime
14,0.0,992.5,-992.5,1,1,22177,Near-Prime
15,0.0,0.0,0.0,0,0,22177,Near-Prime
16,40.0,0.0,40.0,0,1,22177,Near-Prime
17,80.0,0.0,80.0,0,2,22177,Near-Prime
18,0.0,0.0,0.0,0,0,22177,Near-Prime
19,40.0,0.0,40.0,0,1,22177,Near-Prime
20,40.0,0.0,40.0,0,1,22177,Near-Prime
21,120.0,0.0,120.0,0,3,22177,Near-Prime
22,40.0,0.0,40.0,0,1,22177,Near-Prime
23,160.0,0.0,160.0,0,4,22177,Near-Prime
24,40.0,0.0,40.0,0,1,22177,Near-Prime
25,40.0,0.0,40.0,0,1,22177,Near-Prime
26,40.0,0.0,40.0,0,1,22177,Near-Prime
27,40.0,992.5,-952.5,1,2,22177,Near-Prime
28,120.0,0.0,120.0,0,3,22177,Near-Prime
29,80.0,0.0,80.0,0,2,22177,Near-Prime
30,160.0,0.0,160.0,0,4,22177,Near-Prime
31,120.0,0.0,120.0,0,3,22177,Near-Prime
32,0.0,0.0,0.0,0,0,22177,Near-Prime
33,40.0,0.0,40.0,0,1,22177,Near-Prime
34,80.0,0.0,80.0,0,2,22177,Near-Prime
35,120.0,0.0,120.0,0,3,22177,Near-Prime
36,40.0,0.0,40.0,0,1,22177,Near-Prime
37,40.0,0.0,40.0,0,1,22177,Near-Prime
38,120.0,0.0,120.0,0,3,22177,Near-Prime
39,120.0,0.0,120.0,0,3,22177,Near-Prime
40,0.0,992.5,-992.5,1,1,22177,Near-Prime
41,120.0,0.0,120.0,0,3,22177,Near-Prime
42,0.0,0.0,0.0,0,0,22177,Near-Prime
43,120.0,0.0,120.0,0,3,22177,Near-Prime
44,40.0,0.0,40.0,0,1,22177,Near-Prime
45,80.0,0.0,80.0,0,2,22177,Near-Prime
46,120.0,0.0,120.0,0,3,22177,Near-Prime
47,0.0,0.0,0.0,0,0,22177,Near-Prime
48,40.0,0.0,40.0,0,1,22177,Near-Prime
49,160.0,0.0,160.0,0,4,22177,Near-Prime
50,120.0,0.0,120.0,0,3,22177,Near-Prime
51,120.0,0.0,120.0,0,3,22177,Near-Prime
52,120.0,0.0,120.0,0,3,22177,Near-Prime
53,120.0,0.0,120.0,0,3,22177,Near-Prime
54,40.0,0.0,40.0,0,1,22177,Near-Prime
55,160.0,0.0,160.0,0,4,22177,Near-Prime
56,80.0,0.0,80.0,0,2,22177,Near-Prime
57,40.0,0.0,40.0,0,1,22177,Near-Prime
58,120.0,0.0,120.0,0,3,22177,Near-Prime
59,80.0,0.0,80.0,0,2,22177,Near-Prime
60,80.0,0.0,80.0,0,2,22177,Near-Prime
61,80.0,0.0,80.0,0,2,22177,Near-Prime
62,40.0,0.0,40.0,0,1,22177,Near-Prime
63,80.0,0.0,80.0,0,2,22177,Near-Prime
64,80.0,0.0,80.0,0,2,22177,Near-Prime
65,0.0,0.0,0.0,0,0,22177,Near-Prime
66,40.0,0.0,40.0,0,1,22177,Near-Prime
67,120.0,0.0,120.0,0,3,22177,Near-Prime
68,40.0,0.0,40.0,0,1,22177,Near-Prime
69,0.0,0.0,0.0,0,0,22177,Near-Prime
70,80.0,0.0,80.0,0,2,22177,Near-Prime
71,80.0,0.0,80.0,0,2,22177,Near-Prime
72,120.0,0.0,120.0,0,3,22177,Near-Prime
73,160.0,0.0,160.0,0,4,22177,Near-Prime
74,120.0,0.0,120.0,0,3,22177,Near-Prime
75,120.0,0.0,120.0,0,3,22177,Near-Prime
76,160.0,0.0,160.0,0,4,22177,Near-Prime
77,80.0,0.0,80.0,0,2,22177,Near-Prime
78,0.0,0.0,0.0,0,0,22177,Near-Prime
79,120.0,0.0,120.0,0,3,22177,Near-Prime
80,80.0,0.0,80.0,0,2,22177,Near-Prime
81,120.0,0.0,120.0,0,3,22177,Near-Prime
82,80.0,0.0,80.0,0,2,22177,Near-Prime
83,80.0,0.0,80.0,0,2,22177,Near-Prime
84,80.0,992.5,-912.5,1,3,22177,Near-Prime
85,40.0,0.0,40.0,0,1,22177,Near-Prime
86,80.0,0.0,80.0,0,2,22177,Near-Prime
87,120.0,0.0,120.0,0,3,22177,Near-Prime
88,80.0,0.0,80.0,0,2,22177,Near-Prime
89,120.0,0.0,120.0,0,3,22177,Near-Prime
90,80.0,0.0,80.0,0,2,22177,Near-Prime
91,40.0,0.0,40.0,0,1,22177,Near-Prime
92,80.0,0.0,80.0,0,2,22177,Near-Prime
93,40.0,0.0,40.0,0,1,22177,Near-Prime
94,120.0,0.0,120.0,0,3,22177,Near-Prime
95,40.0,0.0,40.0,0,1,22177,Near-Prime
96,120.0,0.0,120.0,0,3,22177,Near-Prime
97,80.0,0.0,80.0,0,2,22177,Near-Prime
98,80.0,0.0,80.0,0,2,22177,Near-Prime
99,40.0,0.0,40.0,0,1,22177,Near-Prime
0,80.0,0.0,80.0,0,2,12593,Near-Prime
1,0.0,0.0,0.0,0,0,12593,Near-Prime
2,80.0,0.0,80.0,0,2,12593,Near-Prime
3,80.0,0.0,80.0,0,2,12593,Near-Prime
4,120.0,0.0,120.0,0,3,12593,Near-Prime
5,80.0,0.0,80.0,0,2,12593,Near-Prime
6,80.0,0.0,80.0,0,2,12593,Near-Prime
7,0.0,0.0,0.0,0,0,12593,Near-Prime
8,80.0,1883.5,-1803.5,1,3,12593,Near-Prime
9,40.0,1883.5,-1843.5,1,2,12593,Near-Prime
10,40.0,0.0,40.0,0,1,12593,Near-Prime
11,80.0,0.0,80.0,0,2,12593,Near-Prime
12,80.0,1883.5,-1803.5,1,3,12593,Near-Prime
13,80.0,0.0,80.0,0,2,12593,Near-Prime
14,80.0,0.0,80.0,0,2,12593,Near-Prime
15,120.0,0.0,120.0,0,3,12593,Near-Prime
16,80.0,0.0,80.0,0,2,12593,Near-Prime
17,120.0,0.0,120.0,0,3,12593,Near-Prime
18,40.0,0.0,40.0,0,1,12593,Near-Prime
19,80.0,0.0,80.0,0,2,12593,Near-Prime
20,0.0,0.0,0.0,0,0,12593,Near-Prime
21,80.0,1883.5,-1803.5,1,3,12593,Near-Prime
22,40.0,0.0,40.0,0,1,12593,Near-Prime
23,120.0,0.0,120.0,0,3,12593,Near-Prime
24,40.0,0.0,40.0,0,1,12593,Near-Prime
25,120.0,0.0,120.0,0,3,12593,Near-Prime
26,40.0,0.0,40.0,0,1,12593,Near-Prime
27,40.0,0.0,40.0,0,1,12593,Near-Prime
28,80.0,3767.0,-3687.0,2,4,12593,Near-Prime
29,120.0,0.0,120.0,0,3,12593,Near-Prime
30,80.0,1883.5,-1803.5,1,3,12593,Near-Prime
31,80.0,0.0,80.0,0,2,12593,Near-Prime
32,80.0,1883.5,-1803.5,1,3,12593,Near-Prime
33,160.0,0.0,160.0,0,4,12593,Near-Prime
34,160.0,0.0,160.0,0,4,12593,Near-Prime
35,80.0,0.0,80.0,0,2,12593,Near-Prime
36,80.0,0.0,80.0,0,2,12593,Near-Prime
37,40.0,0.0,40.0,0,1,12593,Near-Prime
38,40.0,0.0,40.0,0,1,12593,Near-Prime
39,0.0,0.0,0.0,0,0,12593,Near-Prime
40,40.0,0.0,40.0,0,1,12593,Near-Prime
41,40.0,0.0,40.0,0,1,12593,Near-Prime
42,40.0,0.0,40.0,0,1,12593,Near-Prime
43,40.0,0.0,40.0,0,1,12593,Near-Prime
44,160.0,0.0,160.0,0,4,12593,Near-Prime
45,120.0,0.0,120.0,0,3,12593,Near-Prime
46,40.0,0.0,40.0,0,1,12593,Near-Prime
47,120.0,0.0,120.0,0,3,12593,Near-Prime
48,80.0,0.0,80.0,0,2,12593,Near-Prime
49,40.0,0.0,40.0,0,1,12593,Near-Prime
50,120.0,0.0,120.0,0,3,12593,Near-Prime
51,120.0,0.0,120.0,0,3,12593,Near-Prime
52,80.0,1883.5,-1803.5,1,3,12593,Near-Prime
53,40.0,0.0,40.0,0,1,12593,Near-Prime
54,80.0,0.0,80.0,0,2,12593,Near-Prime
55,80.0,0.0,80.0,0,2,12593,Near-Prime
56,80.0,0.0,80.0,0,2,12593,Near-Prime
57,80.0,0.0,80.0,0,2,12593,Near-Prime
58,80.0,0.0,80.0,0,2,12593,Near-Prime
59,40.0,0.0,40.0,0,1,12593,Near-Prime
60,120.0,0.0,120.0,0,3,12593,Near-Prime
61,80.0,0.0,80.0,0,2,12593,Near-Prime
62,80.0,1883.5,-1803.5,1,3,12593,Near-Prime
63,40.0,0.0,40.0,0,1,12593,Near-Prime
64,40.0,0.0,40.0,0,1,12593,Near-Prime
65,120.0,0.0,120.0,0,3,12593,Near-Prime
66,120.0,0.0,120.0,0,3,12593,Near-Prime
67,80.0,0.0,80.0,0,2,12593,Near-Prime
68,80.0,0.0,80.0,0,2,12593,Near-Prime
69,40.0,0.0,40.0,0,1,12593,Near-Prime
70,120.0,0.0,120.0,0,3,12593,Near-Prime
71,40.0,3767.0,-3727.0,2,3,12593,Near-Prime
72,80.0,0.0,80.0,0,2,12593,Near-Prime
73,120.0,0.0,120.0,0,3,12593,Near-Prime
74,40.0,0.0,40.0,0,1,12593,Near-Prime
75,120.0,0.0,120.0,0,3,12593,Near-Prime
76,40.0,0.0,40.0,0,1,12593,Near-Prime
77,80.0,0.0,80.0,0,2,12593,Near-Prime
78,40.0,0.0,40.0,0,1,12593,Near-Prime
79,0.0,1883.5,-1883.5,1,1,12593,Near-Prime
80,40.0,0.0,40.0,0,1,12593,Near-Prime
81,40.0,0.0,40.0,0,1,12593,Near-Prime
82,80.0,0.0,80.0,0,2,12593,Near-Prime
83,80.0,0.0,80.0,0,2,12593,Near-Prime
84,120.0,0.0,120.0,0,3,12593,Near-Prime
85,40.0,0.0,40.0,0,1,12593,Near-Prime
86,80.0,0.0,80.0,0,2,12593,Near-Prime
87,0.0,0.0,0.0,0,0,12593,Near-Prime
88,80.0,0.0,80.0,0,2,12593,Near-Prime
89,40.0,0.0,40.0,0,1,12593,Near-Prime
90,40.0,1883.5,-1843.5,1,2,12593,Near-Prime
91,40.0,1883.5,-1843.5,1,2,12593,Near-Prime
92,120.0,0.0,120.0,0,3,12593,Near-Prime
93,0.0,0.0,0.0,0,0,12593,Near-Prime
94,80.0,0.0,80.0,0,2,12593,Near-Prime
95,80.0,0.0,80.0,0,2,12593,Near-Prime
96,80.0,0.0,80.0,0,2,12593,Near-Prime
97,40.0,0.0,40.0,0,1,12593,Near-Prime
98,80.0,0.0,80.0,0,2,12593,Near-Prime
99,0.0,0.0,0.0,0,0,12593,Near-Prime
0,120.0,0.0,120.0,0,3,29227,Sub-Prime
1,40.0,616.0,-576.0,1,2,29227,Sub-Prime
2,80.0,0.0,80.0,0,2,29227,Sub-Prime
3,120.0,0.0,120.0,0,3,29227,Sub-Prime
4,160.0,0.0,160.0,0,4,29227,Sub-Prime
5,80.0,0.0,80.0,0,2,29227,Sub-Prime
6,160.0,0.0,160.0,0,4,29227,Sub-Prime
7,120.0,616.0,-496.0,1,4,29227,Sub-Prime
8,40.0,0.0,40.0,0,1,29227,Sub-Prime
9,80.0,616.0,-536.0,1,3,29227,Sub-Prime
10,120.0,0.0,120.0,0,3,29227,Sub-Prime
11,160.0,0.0,160.0,0,4,29227,Sub-Prime
12,120.0,0.0,120.0,0,3,29227,Sub-Prime
13,120.0,0.0,120.0,0,3,29227,Sub-Prime
14,120.0,0.0,120.0,0,3,29227,Sub-Prime
15,40.0,0.0,40.0,0,1,29227,Sub-Prime
16,160.0,0.0,160.0,0,4,29227,Sub-Prime
17,120.0,0.0,120.0,0,3,29227,Sub-Prime
18,80.0,616.0,-536.0,1,3,29227,Sub-Prime
19,80.0,1232.0,-1152.0,2,4,29227,Sub-Prime
20,120.0,0.0,120.0,0,3,29227,Sub-Prime
21,160.0,0.0,160.0,0,4,29227,Sub-Prime
22,120.0,0.0,120.0,0,3,29227,Sub-Prime
23,120.0,0.0,120.0,0,3,29227,Sub-Prime
24,120.0,0.0,120.0,0,3,29227,Sub-Prime
25,120.0,0.0,120.0,0,3,29227,Sub-Prime
26,80.0,0.0,80.0,0,2,29227,Sub-Prime
27,120.0,0.0,120.0,0,3,29227,Sub-Prime
28,80.0,616.0,-536.0,1,3,29227,Sub-Prime
29,120.0,0.0,120.0,0,3,29227,Sub-Prime
30,120.0,0.0,120.0,0,3,29227,Sub-Prime
31,120.0,0.0,120.0,0,3,29227,Sub-Prime
32,80.0,616.0,-536.0,1,3,29227,Sub-Prime
33,80.0,616.0,-536.0,1,3,29227,Sub-Prime
34,80.0,0.0,80.0,0,2,29227,Sub-Prime
35,80.0,0.0,80.0,0,2,29227,Sub-Prime
36,40.0,0.0,40.0,0,1,29227,Sub-Prime
37,120.0,0.0,120.0,0,3,29227,Sub-Prime
38,160.0,0.0,160.0,0,4,29227,Sub-Prime
39,80.0,0.0,80.0,0,2,29227,Sub-Prime
40,40.0,0.0,40.0,0,1,29227,Sub-Prime
41,120.0,0.0,120.0,0,3,29227,Sub-Prime
42,160.0,0.0,160.0,0,4,29227,Sub-Prime
43,40.0,0.0,40.0,0,1,29227,Sub-Prime
44,120.0,0.0,120.0,0,3,29227,Sub-Prime
45,120.0,0.0,120.0,0,3,29227,Sub-Prime
46,120.0,0.0,120.0,0,3,29227,Sub-Prime
47,80.0,0.0,80.0,0,2,29227,Sub-Prime
48,120.0,0.0,120.0,0,3,29227,Sub-Prime
49,80.0,0.0,80.0,0,2,29227,Sub-Prime
50,120.0,616.0,-496.0,1,4,29227,Sub-Prime
51,120.0,0.0,120.0,0,3,29227,Sub-Prime
52,80.0,0.0,80.0,0,2,29227,Sub-Prime
53,120.0,616.0,-496.0,1,4,29227,Sub-Prime
54,120.0,0.0,120.0,0,3,29227,Sub-Prime
55,120.0,0.0,120.0,0,3,29227,Sub-Prime
56,120.0,0.0,120.0,0,3,29227,Sub-Prime
57,120.0,0.0,120.0,0,3,29227,Sub-Prime
58,80.0,0.0,80.0,0,2,29227,Sub-Prime
59,120.0,0.0,120.0,0,3,29227,Sub-Prime
60,80.0,0.0,80.0,0,2,29227,Sub-Prime
61,120.0,0.0,120.0,0,3,29227,Sub-Prime
62,80.0,0.0,80.0,0,2,29227,Sub-Prime
63,120.0,0.0,120.0,0,3,29227,Sub-Prime
64,120.0,0.0,120.0,0,3,29227,Sub-Prime
65,80.0,0.0,80.0,0,2,29227,Sub-Prime
66,120.0,0.0,120.0,0,3,29227,Sub-Prime
67,160.0,0.0,160.0,0,4,29227,Sub-Prime
68,120.0,0.0,120.0,0,3,29227,Sub-Prime
69,160.0,0.0,160.0,0,4,29227,Sub-Prime
70,0.0,0.0,0.0,0,0,29227,Sub-Prime
71,160.0,0.0,160.0,0,4,29227,Sub-Prime
72,80.0,616.0,-536.0,1,3,29227,Sub-Prime
73,40.0,616.0,-576.0,1,2,29227,Sub-Prime
74,40.0,0.0,40.0,0,1,29227,Sub-Prime
75,80.0,616.0,-536.0,1,3,29227,Sub-Prime
76,120.0,616.0,-496.0,1,4,29227,Sub-Prime
77,120.0,0.0,120.0,0,3,29227,Sub-Prime
78,40.0,0.0,40.0,0,1,29227,Sub-Prime
79,120.0,0.0,120.0,0,3,29227,Sub-Prime
80,120.0,0.0,120.0,0,3,29227,Sub-Prime
81,120.0,0.0,120.0,0,3,29227,Sub-Prime
82,80.0,0.0,80.0,0,2,29227,Sub-Prime
83,120.0,0.0,120.0,0,3,29227,Sub-Prime
84,120.0,0.0,120.0,0,3,29227,Sub-Prime
85,120.0,0.0,120.0,0,3,29227,Sub-Prime
86,80.0,0.0,80.0,0,2,29227,Sub-Prime
87,80.0,616.0,-536.0,1,3,29227,Sub-Prime
88,40.0,616.0,-576.0,1,2,29227,Sub-Prime
89,120.0,0.0,120.0,0,3,29227,Sub-Prime
90,120.0,0.0,120.0,0,3,29227,Sub-Prime
91,0.0,0.0,0.0,0,0,29227,Sub-Prime
92,80.0,0.0,80.0,0,2,29227,Sub-Prime
93,40.0,0.0,40.0,0,1,29227,Sub-Prime
94,80.0,1232.0,-1152.0,2,4,29227,Sub-Prime
95,80.0,0.0,80.0,0,2,29227,Sub-Prime
96,120.0,0.0,120.0,0,3,29227,Sub-Prime
97,160.0,0.0,160.0,0,4,29227,Sub-Prime
98,120.0,0.0,120.0,0,3,29227,Sub-Prime
99,120.0,0.0,120.0,0,3,29227,Sub-Prime
0,80.0,0.0,80.0,0,2,29714,Near-Prime
1,40.0,0.0,40.0,0,1,29714,Near-Prime
2,120.0,0.0,120.0,0,3,29714,Near-Prime
3,120.0,1126.5,-1006.5,1,4,29714,Near-Prime
4,120.0,0.0,120.0,0,3,29714,Near-Prime
5,80.0,0.0,80.0,0,2,29714,Near-Prime
6,120.0,0.0,120.0,0,3,29714,Near-Prime
7,120.0,0.0,120.0,0,3,29714,Near-Prime
8,120.0,0.0,120.0,0,3,29714,Near-Prime
9,40.0,0.0,40.0,0,1,29714,Near-Prime
10,120.0,1126.5,-1006.5,1,4,29714,Near-Prime
11,160.0,0.0,160.0,0,4,29714,Near-Prime
12,40.0,0.0,40.0,0,1,29714,Near-Prime
13,120.0,0.0,120.0,0,3,29714,Near-Prime
14,40.0,0.0,40.0,0,1,29714,Near-Prime
15,80.0,0.0,80.0,0,2,29714,Near-Prime
16,120.0,0.0,120.0,0,3,29714,Near-Prime
17,120.0,0.0,120.0,0,3,29714,Near-Prime
18,80.0,0.0,80.0,0,2,29714,Near-Prime
